location_id,name,stars,rating,num_reviews,ranking_seville,price_min_usd,price_max_usd,price_lowest,address,phone,latitude,longitude,category,url
292724,Hotel Alcantara,2,4.2,912,#77 of 217 hotels in Seville,87,288,$129,"Calle Ximenez de Enciso 28 Santa Cruz, 41004 Seville Spain",+34 954 50 05 95,37.386223,-5.988805,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d292724-Reviews-Hotel_Alcantara-Seville_Province_of_Seville_Andalucia.html
295528,Hotel Sevilla Center,4,4.2,3673,#57 of 217 hotels in Seville,126,361,$121,"Avenida la Buhaira 24, 41018 Seville Spain",+34 954 54 95 00,37.38145,-5.979949,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d295528-Reviews-Hotel_Sevilla_Center-Seville_Province_of_Seville_Andalucia.html
309832,Hostal Dalis,,3.5,219,#26 of 117 B&Bs / Inns in Seville,220,592,,"Plaza Puerta de Jerez 3, 41001 Seville Spain",+34 954 22 95 05,37.382397,-5.993924,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d309832-Reviews-Hostal_Dalis-Seville_Province_of_Seville_Andalucia.html
310024,Hotel Amadeus,4,4.5,2401,#54 of 217 hotels in Seville,199,477,$232,"Calle Farnesio 6, 41004 Seville Spain",+34 954 50 14 43,37.387238,-5.988736,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d310024-Reviews-Hotel_Amadeus-Seville_Province_of_Seville_Andalucia.html
310113,Patio De La Alameda,3,4.3,930,#53 of 217 hotels in Seville,97,282,$151,"Plaza Alameda De Hércules, 31 Barrio Macarena, 41002 Seville Spain",+34 954 90 49 99,37.40044,-5.993333,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d310113-Reviews-Patio_De_La_Alameda-Seville_Province_of_Seville_Andalucia.html
311747,Hotel Casona de San Andrés,3,3.7,341,#148 of 217 hotels in Seville,99,405,$121,"Calle Daoiz 7, 41003 Seville Spain",+34 954 91 52 53,37.394012,-5.994091,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d311747-Reviews-Hotel_Casona_de_San_Andres-Seville_Province_of_Seville_Andalucia.html
471882,La Casa del Maestro,1,4.1,463,#92 of 217 hotels in Seville,110,232,$116,"Calle Nino Ricardo 5 Close to Carrion Mejias Street, 41003 Seville Spain",+34 954 50 00 07,37.39229,-5.988063,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d471882-Reviews-La_Casa_del_Maestro-Seville_Province_of_Seville_Andalucia.html
471980,Hotel Gravina 51,4,5,1394,#1 of 217 hotels in Seville,207,702,,"Calle Gravina, 51, 41001 Seville Spain",+34 954 21 75 01,37.39002,-6.000065,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d471980-Reviews-Hotel_Gravina_51-Seville_Province_of_Seville_Andalucia.html
486488,Apartamentos  Murillo,3,4.3,1309,#44 of 217 hotels in Seville,100,385,$157,"C. Lope de Rueda, 7 Casco Antiguo, 41004 Seville Spain",+34 954 21 60 95,37.38546,-5.989631,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d486488-Reviews-Apartamentos_Murillo-Seville_Province_of_Seville_Andalucia.html
488021,Hotel Doña Lina,2,3.6,216,#154 of 217 hotels in Seville,106,361,$121,"Calle de la Gloria 7 Barrio de Santa Cruz, 41004 Seville Spain",+34 954 21 09 56,37.384975,-5.990115,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d488021-Reviews-Hotel_Dona_Lina-Seville_Province_of_Seville_Andalucia.html
488665,Basic Hotel Puerta de Sevilla,1,4.2,869,#86 of 217 hotels in Seville,85,345,$99,"Calle Puerta de La Carne 2, 41004 Seville Spain",+34 954 98 72 70,37.385784,-5.986735,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d488665-Reviews-Basic_Hotel_Puerta_de_Sevilla-Seville_Province_of_Seville_Andalucia.html
496963,Husa,,5,4,#183 of 217 hotels in Seville,,,,"Payes del Corro, 41010 Seville Spain",,37.38118,-6.0005,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d496963-Reviews-Husa-Seville_Province_of_Seville_Andalucia.html
496965,Regina Apartamentos,,0,0,,,,,"Calle San Vicente 43, 41002 Seville Spain",,37.39589,-5.99933,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d496965-Reviews-Regina_Apartamentos-Seville_Province_of_Seville_Andalucia.html
496966,Bellavista Sevilla,4,3.8,570,#141 of 217 hotels in Seville,84,272,$70,"Avenida Bellavista, 153, 41014 Seville Spain",+34 954 69 35 00,37.31885,-5.968564,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d496966-Reviews-Bellavista_Sevilla-Seville_Province_of_Seville_Andalucia.html
496967,Apartamentos Puerta del Sur,2,2.5,90,#211 of 217 hotels in Seville,60,1070,$53,"C/ El Compas, 41014 Seville Spain",+34 954 69 38 08,37.34064,-5.92878,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d496967-Reviews-Apartamentos_Puerta_del_Sur-Seville_Province_of_Seville_Andalucia.html
501882,Lisdos,1,2.6,112,#107 of 117 B&Bs / Inns in Seville,59,233,$69,"Calle Olavide 5 Triana Est, 41001 Seville Spain",+34 954 56 02 28,37.391655,-5.996678,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d501882-Reviews-Lisdos-Seville_Province_of_Seville_Andalucia.html
503545,Hostal Redes,2,2.9,53,#359 of 462 Specialty lodging in Seville,,,,"C/Redes 28 C.P., 41002 Seville Spain",+34 954 90 19 46,37.394264,-6.000439,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d503545-Reviews-Hostal_Redes-Seville_Province_of_Seville_Andalucia.html
503555,Hotel Plaza Santa Lucia,3,3.9,506,#96 of 217 hotels in Seville,90,359,$104,"Plaza Santa Lucía, 35, 41003 Seville Spain",+34 679 46 35 59,37.3974,-5.983545,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d503555-Reviews-Hotel_Plaza_Santa_Lucia-Seville_Province_of_Seville_Andalucia.html
503556,Hotel Convento La Gloria,3,3.8,413,#138 of 217 hotels in Seville,130,369,$191,"Calle Argote de Molina 26-28, 41004 Seville Spain",+34 954 29 36 70,37.3877,-5.992188,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d503556-Reviews-Hotel_Convento_La_Gloria-Seville_Province_of_Seville_Andalucia.html
507637,La Abadía de la Giralda,2,3.3,16,#181 of 217 hotels in Seville,93,336,$122,"Calle Abades, 30, 41004 Seville Spain",+34 664 66 27 80,37.386524,-5.991202,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d507637-Reviews-La_Abadia_de_la_Giralda-Seville_Province_of_Seville_Andalucia.html
507751,Casa Romana Hotel Boutique,4,4.1,949,#71 of 217 hotels in Seville,122,427,$168,"Calle Trajano 14-15, 41002 Seville Spain",+34 954 91 51 70,37.394688,-5.995052,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d507751-Reviews-Casa_Romana_Hotel_Boutique-Seville_Province_of_Seville_Andalucia.html
507754,Basic Hotel Doña Manuela,2,4.3,662,#61 of 217 hotels in Seville,94,318,$114,"Paseo Catalina de Ribera 2 Centro Histórico, 41004 Seville Spain",+34 954 54 64 00,37.385593,-5.986868,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d507754-Reviews-Basic_Hotel_Dona_Manuela-Seville_Province_of_Seville_Andalucia.html
531368,Basic Hotel Sevilla Catedral,1,4.7,120,#68 of 217 hotels in Seville,94,357,,"Calle Alvarez Quintero 38 Centro Histórico, 41004 Seville Spain",+34 954 50 15 41,37.388176,-5.99325,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d531368-Reviews-Basic_Hotel_Sevilla_Catedral-Seville_Province_of_Seville_Andalucia.html
535562,Pension Nuevo Suizo,2.5,3.1,286,#209 of 462 Specialty lodging in Seville,55,205,$77,"Callejon Azofaifo 7, 41004 Seville Spain",+34 954 22 91 47,37.392155,-5.994328,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d535562-Reviews-Pension_Nuevo_Suizo-Seville_Province_of_Seville_Andalucia.html
543049,NH Collection Sevilla,4,4.4,3529,#30 of 217 hotels in Seville,119,375,$105,"Avenida de Diego Martínez Barrio 8, 41013 Seville Spain",+34 954 54 85 00,37.375294,-5.976194,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d543049-Reviews-NH_Collection_Sevilla-Seville_Province_of_Seville_Andalucia.html
543422,Petit Palace Marques Santa Ana,4,4.3,2535,#40 of 217 hotels in Seville,146,455,$163,"Calle Jimios 9-, 1 Casco Antiguo, 41001 Seville Spain",+34 608 04 80 65,37.387146,-5.995097,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d543422-Reviews-Petit_Palace_Marques_Santa_Ana-Seville_Province_of_Seville_Andalucia.html
547935,Hotel Casa Imperial,4,3.9,602,#119 of 217 hotels in Seville,,,,"Calle Imperial 29, 41003 Seville Spain",+34 954 50 03 00,37.39082,-5.986458,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d547935-Reviews-Hotel_Casa_Imperial-Seville_Province_of_Seville_Andalucia.html
548371,Alcoba del Rey de Sevilla Boutique Hotel,3,4.4,739,#63 of 217 hotels in Seville,116,223,$116,"Calle Becquer 9, 41002 Seville Spain",+34 954 91 58 00,37.40285,-5.990017,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d548371-Reviews-Alcoba_del_Rey_de_Sevilla_Boutique_Hotel-Seville_Province_of_Seville_Andalucia.html
561531,Hostal Santa Catalina,2,3.3,219,#162 of 217 hotels in Seville,65,188,$67,"Calle Alhondiga 10-12, 41003 Seville Spain",+34 954 22 71 92,37.393055,-5.988422,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d561531-Reviews-Hostal_Santa_Catalina-Seville_Province_of_Seville_Andalucia.html
565125,Hotel Adriano Sevilla,3,4.6,1692,#24 of 217 hotels in Seville,120,438,$162,"Calle Adriano 12, 41001 Seville Spain",+34 954 29 38 00,37.386696,-5.997202,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d565125-Reviews-Hotel_Adriano_Sevilla-Seville_Province_of_Seville_Andalucia.html
565128,Casa Palacio Don Pedro,2,3.9,383,#117 of 217 hotels in Seville,76,177,$79,"Calle Gerona 24, 41003 Seville Spain",+34 954 29 33 33,37.39387,-5.988795,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d565128-Reviews-Casa_Palacio_Don_Pedro-Seville_Province_of_Seville_Andalucia.html
568885,Picasso Hotel El Viso del Alcor,3,2,1,#199 of 217 hotels in Seville,,,,"Avenida Trabajo 11, 41520 Seville Spain",+34 955 94 65 66,37.3938,-5.71606,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d568885-Reviews-Picasso_Hotel_El_Viso_del_Alcor-Seville_Province_of_Seville_Andalucia.html
570857,U-Sense Sevilla Centro,3,4.6,1018,#47 of 217 hotels in Seville,123,569,$143,"Calle de Álvarez Quintero 52, 41004 Seville Spain",+34 695 20 87 91,37.387398,-5.993158,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d570857-Reviews-U_Sense_Sevilla_Centro-Seville_Province_of_Seville_Andalucia.html
573208,Hom Museo,3,3.9,55,#77 of 462 Specialty lodging in Seville,69,226,$93,"Calle del Abad Gordillo 17, 41002 Seville Spain",+34 954 91 55 26,37.39375,-5.99903,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d573208-Reviews-Hom_Museo-Seville_Province_of_Seville_Andalucia.html
573370,Hotel Posada del Lucero,4,4.5,1609,#17 of 217 hotels in Seville,137,372,$214,"Calle Almirante Apodaca 7, 41003 Seville Spain",+34 954 50 24 80,37.392746,-5.989117,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d573370-Reviews-Hotel_Posada_del_Lucero-Seville_Province_of_Seville_Andalucia.html
574539,Hostal el Ancla,2,2.4,13,#206 of 217 hotels in Seville,47,56,$46,"Plaza de los Pescadores 1, 41200 Seville Spain",+34 691 49 82 28,37.51627,-5.97775,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d574539-Reviews-Hostal_el_Ancla-Seville_Province_of_Seville_Andalucia.html
578991,Sevilla Kitsch Hostel Art,1.5,3.6,206,#106 of 462 Specialty lodging in Seville,22,101,$44,"Calle San Gregorio 1 Old Town, 41004 Seville Spain",+34 955 09 86 59,37.383556,-5.992675,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d578991-Reviews-Sevilla_Kitsch_Hostel_Art-Seville_Province_of_Seville_Andalucia.html
583458,Airesevilla Guest House,,2.5,2,#86 of 117 B&Bs / Inns in Seville,,,,"Calle Aire 13, 41004 Seville Spain",+34 954 50 09 05,37.38787,-5.99016,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d583458-Reviews-Airesevilla_Guest_House-Seville_Province_of_Seville_Andalucia.html
584433,Petit Palace Santa Cruz,4,4.3,1989,#27 of 217 hotels in Seville,125,392,$141,"Calle Munoz Y Pabon 18 Plaza Ramon Ybarra Llosent, 41004 Seville Spain",+34 638 35 25 29,37.388496,-5.989526,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d584433-Reviews-Petit_Palace_Santa_Cruz-Seville_Province_of_Seville_Andalucia.html
584675,Hostal Paco's,1,2.6,130,#410 of 462 Specialty lodging in Seville,56,154,$60,"Calle Pedro del Toro 7, 41001 Seville Spain",,37.39189,-6.00032,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d584675-Reviews-Hostal_Paco_s-Seville_Province_of_Seville_Andalucia.html
585999,Hostal Generalife,,2.4,24,#98 of 117 B&Bs / Inns in Seville,68,203,$94,"Calle Fernan Caballero No 4, 41001 Seville Spain",+34 954 22 16 73,37.391544,-5.998206,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d585999-Reviews-Hostal_Generalife-Seville_Province_of_Seville_Andalucia.html
589472,Hotel Ribera de Triana,4,4.1,1417,#75 of 217 hotels in Seville,114,391,$95,"Pl. de Chapina, S/N, 41010 Seville Spain",+34 955 05 20 35,37.389133,-6.007475,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d589472-Reviews-Hotel_Ribera_de_Triana-Seville_Province_of_Seville_Andalucia.html
593289,AACR Monteolivos,3,3.3,248,#158 of 217 hotels in Seville,88,255,$84,"Calle Monte Olivete nº 5 Nervión District, 41007 Seville Spain",+34 954 57 57 77,37.391747,-5.970497,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d593289-Reviews-AACR_Monteolivos-Seville_Province_of_Seville_Andalucia.html
593384,Aacr Museo,3,3.7,307,#147 of 217 hotels in Seville,109,266,$136,"Calle Pedro del Toro 9, 41001 Seville Spain",+34 954 50 22 31,37.391834,-6.000492,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d593384-Reviews-Aacr_Museo-Seville_Province_of_Seville_Andalucia.html
593784,The Corner House,3,4.4,179,#7 of 117 B&Bs / Inns in Seville,120,233,$143,"Plaza de la Alameda de Hércules 11, 41002 Seville Spain",+34 660 66 97 99,37.398445,-5.99428,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d593784-Reviews-The_Corner_House-Seville_Province_of_Seville_Andalucia.html
595742,Hotel un Patio en Santa Cruz,2,3.8,403,#133 of 217 hotels in Seville,78,324,$95,"Calle Doncellas 15, 41004 Seville Spain",+34 954 53 94 13,37.38605,-5.987542,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d595742-Reviews-Hotel_un_Patio_en_Santa_Cruz-Seville_Province_of_Seville_Andalucia.html
604348,Residencia Deportistas La Cartuja,2,2.7,123,#209 of 217 hotels in Seville,,,,"Glorieta Beatriz Manchon s/n, 41092 Seville Spain",+34 681 24 10 20,37.41205,-5.993146,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d604348-Reviews-Residencia_Deportistas_La_Cartuja-Seville_Province_of_Seville_Andalucia.html
608272,LuxSevilla Bormujos,3,2.9,92,#203 of 217 hotels in Seville,,,,"C/ Casuarina, 1, 41930 Seville Spain",+34 954 99 82 09,37.37983,-6.06955,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d608272-Reviews-LuxSevilla_Bormujos-Seville_Province_of_Seville_Andalucia.html
609301,Apartamentos San Andres,2,4.3,36,#113 of 462 Specialty lodging in Seville,120,248,,"Calle Angostillo 4, 41003 Seville Spain",+34 656 40 49 22,37.393944,-5.993891,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d609301-Reviews-Apartamentos_San_Andres-Seville_Province_of_Seville_Andalucia.html
618560,Hostal Florida,1,2.5,155,#212 of 217 hotels in Seville,,,,"Avenida Menendez y Pelayo 27, 41003 Seville Spain",+34 954 42 25 57,37.38711,-5.98547,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d618560-Reviews-Hostal_Florida-Seville_Province_of_Seville_Andalucia.html
618562,Hotel El Desembarco,2,2.5,2,#198 of 217 hotels in Seville,,,,"Avenida Cadiz 4 Los Palacios, 41720 Seville Spain",+34 955 81 31 00,37.15958,-5.92402,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d618562-Reviews-Hotel_El_Desembarco-Seville_Province_of_Seville_Andalucia.html
625962,Hostal Catedral,2,3.1,259,#52 of 117 B&Bs / Inns in Seville,46,141,$71,"Calle Tintes 22 La Juderia, 41003 Seville Spain",+34 954 98 72 13,37.38845,-5.98568,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d625962-Reviews-Hostal_Catedral-Seville_Province_of_Seville_Andalucia.html
627876,Casa Del Buen Viaje,1,3.5,90,#46 of 117 B&Bs / Inns in Seville,86,358,$90,"Calle Cristo del Buen Viaje 12, 41003 Seville Spain",+34 620 90 21 72,37.389404,-5.986212,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d627876-Reviews-Casa_Del_Buen_Viaje-Seville_Province_of_Seville_Andalucia.html
638375,Pensión San Esteban,,2.5,2,#348 of 462 Specialty lodging in Seville,69,406,,"Calle San Esteban 8, 41003 Seville Spain",,37.38973,-5.98647,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d638375-Reviews-Pension_San_Esteban-Seville_Province_of_Seville_Andalucia.html
644755,Hotel Anfiteatro Romano,3,3.1,57,#185 of 217 hotels in Seville,75,136,$68,"Avenida Extremadura 13 Santiponce, 41970 Seville Spain",+34 955 99 67 04,37.444077,-6.043887,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d644755-Reviews-Hotel_Anfiteatro_Romano-Seville_Province_of_Seville_Andalucia.html
644977,Pension Guadalquivir Centro,,4,2,#344 of 462 Specialty lodging in Seville,,,,"Calle Garcia de Vinuesa 21, 41001 Seville Spain",+34 954 21 77 60,37.38641,-5.99515,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d644977-Reviews-Pension_Guadalquivir_Centro-Seville_Province_of_Seville_Andalucia.html
645918,Hostal Jentoft,2,3.7,641,#123 of 217 hotels in Seville,56,111,$79,"Calle Benidorm 2, 41001 Seville Spain",+34 954 22 09 81,37.389378,-6.002763,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d645918-Reviews-Hostal_Jentoft-Seville_Province_of_Seville_Andalucia.html
647266,Pension Dona Trinidad,3,4.1,272,#120 of 217 hotels in Seville,80,130,$116,"Calle Archeros 7, 41004 Seville Spain",+34 954 54 19 06,37.386852,-5.986657,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d647266-Reviews-Pension_Dona_Trinidad-Seville_Province_of_Seville_Andalucia.html
649077,Casa Sol y Luna,2,1.9,79,#462 of 462 Specialty lodging in Seville,,,,"Calle de Perez Galdos N 01A, 41004 Seville Spain",+34 954 21 06 82,37.392082,-5.991346,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d649077-Reviews-Casa_Sol_y_Luna-Seville_Province_of_Seville_Andalucia.html
650298,Hostal Callejon Del Agua,1,4.2,801,#2 of 117 B&Bs / Inns in Seville,61,217,,"Calle del Corral del Rey 23, 41004 Seville Spain",+34 954 21 20 98,37.388493,-5.990957,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d650298-Reviews-Hostal_Callejon_Del_Agua-Seville_Province_of_Seville_Andalucia.html
653868,Sevilla Urbany Hostel,,3.4,47,#257 of 462 Specialty lodging in Seville,,,,"Calle Dona Maria Coronel 12, 41003 Seville Spain",,37.39304,-5.98964,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d653868-Reviews-Sevilla_Urbany_Hostel-Seville_Province_of_Seville_Andalucia.html
655262,Residencia Fernando Villalon,2,3.8,18,#217 of 462 Specialty lodging in Seville,63,105,,"Avenida Paraje de la Paterna 10, 41930 Seville Spain",,37.36697,-6.07787,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d655262-Reviews-Residencia_Fernando_Villalon-Seville_Province_of_Seville_Andalucia.html
656092,Pension Vergara,1,3.2,158,#381 of 462 Specialty lodging in Seville,36,82,$48,"Calle Ximenez de Enciso 11 Barrio de Santa Cruz, 41004 Seville Spain",+34 954 21 56 68,37.386066,-5.989467,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d656092-Reviews-Pension_Vergara-Seville_Province_of_Seville_Andalucia.html
656409,Triana-Backpackers Albergue Triana/Albergue Triana Hostel,2,4.3,174,#33 of 462 Specialty lodging in Seville,46,128,$58,"Calle Rodrigo de Triana 69, 41010 Seville Spain",+34 954 45 99 60,37.38293,-6.001572,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d656409-Reviews-Triana_Backpackers_Albergue_Triana_Albergue_Triana_Hostel-Seville_Province_of_Seville_A.html
661962,Roma Hostal,2,2.8,171,#429 of 462 Specialty lodging in Seville,47,174,$74,"Calle Gravina 34, 41001 Seville Spain",+34 954 50 13 00,37.39191,-6.001175,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d661962-Reviews-Roma_Hostal-Seville_Province_of_Seville_Andalucia.html
663260,Sacristia De Santa Ana,3,4.1,635,#95 of 217 hotels in Seville,,,,"Alameda de Hercules 5, 41002 Seville Spain",+954 91 57 22,37.3977,-5.994292,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d663260-Reviews-Sacristia_De_Santa_Ana-Seville_Province_of_Seville_Andalucia.html
664643,Joy Setas Coworking,2,4.3,392,#29 of 462 Specialty lodging in Seville,56,220,$82,"Calle Compañía, 1 Old Town, 41004 Seville Spain",+34 955 26 26 96,37.3922,-5.992388,OTHER,https://www.tripadvisor.com/Hotel_Review-g187443-d664643-Reviews-Joy_Setas_Coworking-Seville_Province_of_Seville_Andalucia.html
667496,Hostal San Francisco,1,3.4,146,#37 of 117 B&Bs / Inns in Seville,71,296,,"Calle Gonzalez de Leon 4 Sevilla - España, 41003 Seville Spain",+34 954 53 68 76,37.38698,-5.9857,BB,https://www.tripadvisor.com/Hotel_Review-g187443-d667496-Reviews-Hostal_San_Francisco-Seville_Province_of_Seville_Andalucia.html
667769,Corral del Rey,2,4.8,1087,#8 of 217 hotels in Seville,250,691,$315,"Calle Corral del Rey, 12, 41004 Seville Spain",+34 954 22 71 16,37.38898,-5.990495,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187443-d667769-Reviews-Corral_del_Rey-Seville_Province_of_Seville_Andalucia.html
