rank,attraction_id,name,category,neighborhood,rating,review_count,travelers_choice,open_status,booking_available,description,url
111,4097860,Fundacion Mapfre Sala Recoletos,Speciality Museums • Points of Interest & Landmarks,Chueca,4.6,826,FALSE,,,Visit the Mapfre Foundation in Madrid and discover a space for both avant-garde culture and artistic and documentary photography. Located in a building designed by architect Agustín Ortiz de Villajos…,https://www.tripadvisor.com/Attraction_Review-g187514-d4097860-Reviews-Fundacion_Mapfre_Sala_Recoletos-Madrid.html
112,4700650,Puente de Toledo,Bridges,Carabanchel,4.5,644,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d4700650-Reviews-Puente_de_Toledo-Madrid.html
113,7892146,Madrid Metro,Rail Services • Public Transportation Systems,Chueca,4.4,9156,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d7892146-Reviews-Madrid_Metro-Madrid.html
114,313457,Palacio Real de El Pardo,Historic Sites,El Pardo,4.2,384,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d313457-Reviews-Palacio_Real_de_El_Pardo-Madrid.html
115,4587929,Plaza De Castilla,Points of Interest & Landmarks,Almenara,3.8,163,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d4587929-Reviews-Plaza_De_Castilla-Madrid.html
116,7100098,Museo Casa de la Moneda,Speciality Museums,Barrio de Salamanca,4.5,113,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d7100098-Reviews-Museo_Casa_de_la_Moneda-Madrid.html
117,3181232,Parque Lineal Del Manzanares,Parks,Usera,4.5,245,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d3181232-Reviews-Parque_Lineal_Del_Manzanares-Madrid.html
118,243196,Mercado De Monedas y Sellos,Flea & Street Markets,Centro,4,47,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d243196-Reviews-Mercado_De_Monedas_y_Sellos-Madrid.html
119,3748397,Monumento A Alfonso XII,Monuments & Statues,Retiro,4.5,506,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d3748397-Reviews-Monumento_A_Alfonso_XII-Madrid.html
120,4559139,Plaza del Callao,Points of Interest & Landmarks,Centro,4.1,232,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d4559139-Reviews-Plaza_del_Callao-Madrid.html
121,7824829,Teatro Maravillas,Theaters,Malasaña,3.7,220,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d7824829-Reviews-Teatro_Maravillas-Madrid.html
122,6599988,La Gavia,Shopping Malls,Villa de Vallecas,3.4,210,FALSE,,,"Madrid's largest shopping center offers various national and international brands, as well as dining and entertainment options. It also boasts one of the two IKEAs in the city.",https://www.tripadvisor.com/Attraction_Review-g187514-d6599988-Reviews-La_Gavia-Madrid.html
123,5501824,El Rey León El Musical,Theater & Performances,Centro,4.5,3557,TRUE,,,"AN UNIQUE EXPERIENCE Produced by Stage Entertainment, The Lion King is the largest musical production ever staged in Spain. Suitable for the whole family, it's a unique experience that captivates …",https://www.tripadvisor.com/Attraction_Review-g187514-d5501824-Reviews-El_Rey_Leon_El_Musical-Madrid.html
124,3239566,Teatro Victoria Madrid,Theaters,Malasaña,4.3,80,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d3239566-Reviews-Teatro_Victoria_Madrid-Madrid.html
125,6436414,Casino Gran Via,Casinos,Chueca,3.6,221,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d6436414-Reviews-Casino_Gran_Via-Madrid.html
126,10391599,Calle de Fuencarral,Points of Interest & Landmarks,Chamberí,4.3,128,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d10391599-Reviews-Calle_de_Fuencarral-Madrid.html
127,8673301,Teatro Figaro,Theaters,Huertas,3.5,123,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d8673301-Reviews-Teatro_Figaro-Madrid.html
128,3230664,Teatro Amaya Madrid Chamberí,Theaters,Chamberí,3.6,161,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d3230664-Reviews-Teatro_Amaya_Madrid_Chamberi-Madrid.html
129,7113666,Calle de las Huertas,Points of Interest & Landmarks,Huertas,4.3,120,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d7113666-Reviews-Calle_de_las_Huertas-Madrid.html
130,244690,Teatro Marquina,Theaters,Chueca,4.2,85,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d244690-Reviews-Teatro_Marquina-Madrid.html
131,500563,Museo del Traje,Speciality Museums,Moncloa - Aravaca,4.2,275,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d500563-Reviews-Museo_del_Traje-Madrid.html
132,244296,Puerta de Toledo,Points of Interest & Landmarks • Monuments & Statues,La Latina,3.9,405,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d244296-Reviews-Puerta_de_Toledo-Madrid.html
133,7824943,Calle de Alcalá,Points of Interest & Landmarks,Quintana,4.4,243,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d7824943-Reviews-Calle_de_Alcala-Madrid.html
134,593127,Museo de San Isidro,History Museums,La Latina,4.3,160,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d593127-Reviews-Museo_de_San_Isidro-Madrid.html
135,2542425,Church of San Isidro,Churches & Cathedrals,La Latina,4.2,152,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d2542425-Reviews-Church_of_San_Isidro-Madrid.html
136,6775066,Caja Magica,Arenas & Stadiums,San Fermín,3.6,208,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d6775066-Reviews-Caja_Magica-Madrid.html
137,531595,Banco de Espana,Architectural Buildings,Paseo del Prado,4,257,FALSE,,,Massive Spanish gold reserves are housed in the central bank vaults.,https://www.tripadvisor.com/Attraction_Review-g187514-d531595-Reviews-Banco_de_Espana-Madrid.html
138,2240466,Iglesia de Nuestra Senora de la Concepcion,Religious Sites,Barrio de Salamanca,4.4,65,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d2240466-Reviews-Iglesia_de_Nuestra_Senora_de_la_Concepcion-Madrid.html
139,2240463,Iglesia de San Manuel y San Benito,Religious Sites,Barrio de Salamanca,4.4,169,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d2240463-Reviews-Iglesia_de_San_Manuel_y_San_Benito-Madrid.html
140,4722358,Cinco Torres Business Area (CTBA),Points of Interest & Landmarks,La Paz,4.2,125,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d4722358-Reviews-Cinco_Torres_Business_Area_CTBA-Madrid.html
141,26326366,Galería de las Colecciones Reales,History Museums,,4.3,119,TRUE,,Admission Tickets Available,,https://www.tripadvisor.com/Attraction_Review-g187514-d26326366-Reviews-Galeria_de_las_Colecciones_Reales-Madrid.html
142,1554837,Anden 0,Speciality Museums,Chamberí,4.3,367,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d1554837-Reviews-Anden_0-Madrid.html
143,12895627,Fox In A Box Madrid,Escape Games,Palos de Moguer,4.9,5085,FALSE,Open now,,"These new facilities are specially designed for business activities, such as team-building and staff selection. Our training specialists have developed a complete program of indoor-outdoor training…",https://www.tripadvisor.com/Attraction_Review-g187514-d12895627-Reviews-Fox_In_A_Box_Madrid-Madrid.html
144,532192,Plaza Colon,Points of Interest & Landmarks,Chamberí,3.9,485,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d532192-Reviews-Plaza_Colon-Madrid.html
145,17348462,Colors by Experiencity,Escape Games,Imperial,4.9,7246,FALSE,Open now,,"We are the biggest escape room in Madrid. Find four different experiences in our facilities where fun and immersion are guaranteed. Book us now in experiencitymadrid.com and come visit, you will not…",https://www.tripadvisor.com/Attraction_Review-g187514-d17348462-Reviews-Colors_by_Experiencity-Madrid.html
146,2259674,The Royal Armoury of Madrid,Military Museums,Centro,4.4,108,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d2259674-Reviews-The_Royal_Armoury_of_Madrid-Madrid.html
147,23756221,Sala Temple Flamenco,Theaters,,4.9,124,FALSE,,,"Authentic flamenco is experienced up close, in intimate venues with good acoustics, where it excites and reaches you straight to the heart. Authentic flamenco is improvised and comes straight from…",https://www.tripadvisor.com/Attraction_Review-g187514-d23756221-Reviews-Sala_Temple_Flamenco-Madrid.html
148,17780316,Calle De La Cava Baja,Points of Interest & Landmarks,,4.4,17,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d17780316-Reviews-Calle_De_La_Cava_Baja-Madrid.html
149,14042987,Estanque Grande del Retiro,Bodies of Water,Retiro,4.3,111,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d14042987-Reviews-Estanque_Grande_del_Retiro-Madrid.html
150,7902918,Calle de la Montera,Points of Interest & Landmarks,Centro,3.3,80,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d7902918-Reviews-Calle_de_la_Montera-Madrid.html
151,26443199,LEGENDS The Home of Football,Speciality Museums • History Museums,,4,49,TRUE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d26443199-Reviews-LEGENDS_The_Home_of_Football-Madrid.html
152,10865586,Palacio de Liria,Castles,Hortaleza,3.6,210,FALSE,,Admission Tickets Available,,https://www.tripadvisor.com/Attraction_Review-g187514-d10865586-Reviews-Palacio_de_Liria-Madrid.html
153,13277131,Plaza Rio 2,Shopping Malls,Moscardó,3.5,75,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d13277131-Reviews-Plaza_Rio_2-Madrid.html
154,8533248,Museo de Medios Acorazados,Military Museums,El Goloso,4.6,21,FALSE,,,"This is the Spanish Army´s Armoured Vehicles Museum. Placed in a Military Base, close to Madrid, it hosts the best collection of armoured vehicles in Spain. It´s necessary to reserve previously, as…",https://www.tripadvisor.com/Attraction_Review-g187514-d8533248-Reviews-Museo_de_Medios_Acorazados-Madrid.html
155,8179778,Teatros Luchana,Theaters,Chamberí,4.2,157,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d8179778-Reviews-Teatros_Luchana-Madrid.html
156,3748538,Centro Comercial Islazul,Shopping Malls,Buenavista,3.3,183,FALSE,Open now,,Welcome to Islazul! Your island in Madrid. Come and discover a unique design space. Let yourself be conquered by a unique environment with its own microclimate. Surround yourself with light and nature…,https://www.tripadvisor.com/Attraction_Review-g187514-d3748538-Reviews-Centro_Comercial_Islazul-Madrid.html
157,592215,Casa de la Panaderia,Historic Sites • Architectural Buildings,Centro,4.4,255,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d592215-Reviews-Casa_de_la_Panaderia-Madrid.html
158,1467694,Church of Santa Barbara (Salesas Reales),Religious Sites,Chueca,4.4,100,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d1467694-Reviews-Church_of_Santa_Barbara_Salesas_Reales-Madrid.html
159,3328187,Espacio Fundacion Telefonica,Speciality Museums,Chueca,4.4,339,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d3328187-Reviews-Espacio_Fundacion_Telefonica-Madrid.html
160,7087047,La Tabacalera de Lavapies,Points of Interest & Landmarks,Lavapiés,4.1,129,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d7087047-Reviews-La_Tabacalera_de_Lavapies-Madrid.html
161,1466756,Palacio de Linares,Castles,Barrio de Salamanca,4.3,175,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d1466756-Reviews-Palacio_de_Linares-Madrid.html
162,13109678,Gran Teatro Bankia Principe Pio,Theaters,Moncloa - Aravaca,3.7,93,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d13109678-Reviews-Gran_Teatro_Bankia_Principe_Pio-Madrid.html
163,4281958,Cripta de la Almudena,Points of Interest & Landmarks,Centro,4.3,356,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d4281958-Reviews-Cripta_de_la_Almudena-Madrid.html
164,4572969,Estacion de Renfe de Sol,Points of Interest & Landmarks,Centro,3.8,162,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d4572969-Reviews-Estacion_de_Renfe_de_Sol-Madrid.html
165,244674,Fundacion Juan March,Concerts • Gardens,Barrio de Salamanca,4.5,115,FALSE,,,"The Fundación Juan March organizes, each year, at least two art exhibitions, around 150 concerts and more than a hundred conferences. Access is free of charge. The Fundación's research library is …",https://www.tripadvisor.com/Attraction_Review-g187514-d244674-Reviews-Fundacion_Juan_March-Madrid.html
166,591719,Basilica de San Miguel,Religious Sites,Centro,4.3,133,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d591719-Reviews-Basilica_de_San_Miguel-Madrid.html
167,12422828,Mercado Vallehermoso,Farmers Markets,Chamberí,4.3,73,FALSE,Open now,,,https://www.tripadvisor.com/Attraction_Review-g187514-d12422828-Reviews-Mercado_Vallehermoso-Madrid.html
168,3229008,Fuente de Neptuno,Points of Interest & Landmarks • Fountains,Paseo del Prado,4.2,655,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d3229008-Reviews-Fuente_de_Neptuno-Madrid.html
169,4884357,Calle De Serrano,Points of Interest & Landmarks,Barrio de Salamanca,4.4,46,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d4884357-Reviews-Calle_De_Serrano-Madrid.html
170,6107156,Mercado de Motores,Farmers Markets,Arganzuela,4.4,191,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d6107156-Reviews-Mercado_de_Motores-Madrid.html
171,313699,Casa de America,Art Galleries,Barrio de Salamanca,4.3,156,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d313699-Reviews-Casa_de_America-Madrid.html
172,244533,Teatro De La Zarzuela,Theaters,Paseo del Prado,4.4,162,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d244533-Reviews-Teatro_De_La_Zarzuela-Madrid.html
173,1467824,Iglesia de San Ginés,Points of Interest & Landmarks • Churches & Cathedrals,Centro,4.2,234,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d1467824-Reviews-Iglesia_de_San_Gines-Madrid.html
174,244682,Teatro Espanol,Theaters,Huertas,4.4,336,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d244682-Reviews-Teatro_Espanol-Madrid.html
175,2312365,Iglesia Catedral Castrense,Churches & Cathedrals,La Latina,4.2,129,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d2312365-Reviews-Iglesia_Catedral_Castrense-Madrid.html
176,8870935,Quinta Fuente del Berro,Parks • Gardens,Ibiza,4.2,41,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d8870935-Reviews-Quinta_Fuente_del_Berro-Madrid.html
177,7020837,Edificio Telefonica,Points of Interest & Landmarks • Architectural Buildings,Malasaña,4.1,170,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d7020837-Reviews-Edificio_Telefonica-Madrid.html
178,2507752,Corral De La Moreria,Dinner Theaters,Centro,4.7,5193,FALSE,Open now,Admission Tickets Available,"Special Award: ""WORLD'S BEST TABLAO FLAMENCO AWARD"" in Las Minas International Festival (Spain's most prestigious flamenco festival) Selected by the book: ""1000 PLACES TO SEE BEFORE YOU DIE"" the New…",https://www.tripadvisor.com/Attraction_Review-g187514-d2507752-Reviews-Corral_De_La_Moreria-Madrid.html
179,7241874,Plaza De La Paja,Points of Interest & Landmarks • Historic Walking Areas,La Latina,4.2,61,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d7241874-Reviews-Plaza_De_La_Paja-Madrid.html
180,6890397,Dehesa de la Villa Park,Parks,Moncloa - Aravaca,4.7,45,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d6890397-Reviews-Dehesa_de_la_Villa_Park-Madrid.html
181,6499506,Plaza de Olavide,Points of Interest & Landmarks,Chamberí,4.1,57,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d6499506-Reviews-Plaza_de_Olavide-Madrid.html
182,4980194,Essential Flamenco,Bars & Clubs • Theater & Performances,Centro,4.8,2043,FALSE,,Admission Tickets Available,,https://www.tripadvisor.com/Attraction_Review-g187514-d4980194-Reviews-Essential_Flamenco-Madrid.html
183,4105845,Plaza de Tirso de Molina,Points of Interest & Landmarks,La Latina,3.5,138,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d4105845-Reviews-Plaza_de_Tirso_de_Molina-Madrid.html
184,2307273,Estacion de Chamartin,Architectural Buildings,Chamartín,2.9,429,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d2307273-Reviews-Estacion_de_Chamartin-Madrid.html
185,2092224,National Anthropology Museum,Speciality Museums,Retiro,3.8,174,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d2092224-Reviews-National_Anthropology_Museum-Madrid.html
186,244655,Hipódromo de la Zarzuela,Horse Tracks,Moncloa - Aravaca,3.3,171,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d244655-Reviews-Hipodromo_de_la_Zarzuela-Madrid.html
187,6090618,Flotexperience,Spas,Valverde,4.9,653,TRUE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d6090618-Reviews-Flotexperience-Madrid.html
188,6717498,Congreso de Los Diputados,Government Buildings,Moscardó,4.1,189,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d6717498-Reviews-Congreso_de_Los_Diputados-Madrid.html
189,3390093,Iglesia de Nuestra Senora del Carmen y San Luis,Churches & Cathedrals,Centro,4.1,64,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d3390093-Reviews-Iglesia_de_Nuestra_Senora_del_Carmen_y_San_Luis-Madrid.html
190,12861991,Lago Casa de Campo,Bodies of Water,Moncloa - Aravaca,4.3,33,FALSE,,,,https://www.tripadvisor.com/Attraction_Review-g187514-d12861991-Reviews-Lago_Casa_de_Campo-Madrid.html
