location_id,name,stars,rating,num_reviews,ranking_barcelona,price_min_usd,price_max_usd,price_lowest,address,phone,latitude,longitude,category,url
231504,Aparthotel Atenea,4,3.9,830,#302 of 521 hotels in Barcelona,118,325,$189,"Carrer de Joan Guell 207-211, 08028 Barcelona Spain",+34 934 90 66 40,41.38631,2.129314,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d231504-Reviews-Aparthotel_Atenea-Barcelona_Catalonia.html
231505,Aparthotel Mariano Cubi,4,3.9,719,#321 of 521 hotels in Barcelona,117,467,$128,"Maria Cubi 62-64, 08006 Barcelona Spain",+34 932 09 96 99,41.398193,2.149508,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d231505-Reviews-Aparthotel_Mariano_Cubi-Barcelona_Catalonia.html
231514,Hispanos 7 Suiza,4,4.5,710,#90 of 521 hotels in Barcelona,229,716,$224,"Calle Sicilia 255, 08025 Barcelona Spain",+34 932 08 20 51,41.4032,2.171175,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d231514-Reviews-Hispanos_7_Suiza-Barcelona_Catalonia.html
231515,Arenas Atiram Hotel,4,3.8,468,#281 of 521 hotels in Barcelona,149,400,,"Carrer del Capità Arenas, 20, 08034 Barcelona Spain",+34 932 80 03 03,41.39053,2.126485,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d231515-Reviews-Arenas_Atiram_Hotel-Barcelona_Catalonia.html
231520,H10 Itaca,4,4.1,1646,#247 of 521 hotels in Barcelona,137,314,,"Avenida de Roma 22, 08015 Barcelona Spain",+34 932 26 55 94,41.381077,2.145513,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d231520-Reviews-H10_Itaca-Barcelona_Catalonia.html
231523,Hotel Nuevo Triunfo,2,3.7,356,#382 of 521 hotels in Barcelona,107,368,$147,"C. De Cabanes, 34, 08004 Barcelona Spain",+34 934 43 21 10,41.373207,2.169887,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d231523-Reviews-Hotel_Nuevo_Triunfo-Barcelona_Catalonia.html
231524,Hotel Paral·lel,2,4.2,1849,#170 of 521 hotels in Barcelona,125,393,$134,"Carrer del Poeta Cabanyes 5 -7, 08004 Barcelona Spain",+34 933 29 11 04,41.374603,2.165984,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d231524-Reviews-Hotel_Paral_lel-Barcelona_Catalonia.html
231525,H10 Raco Del Pi,3,4.3,1484,#31 of 521 hotels in Barcelona,155,381,$165,"C/ del Pi, 7, 08002 Barcelona Spain",+34 933 42 61 90,41.38333,2.173955,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d231525-Reviews-H10_Raco_Del_Pi-Barcelona_Catalonia.html
231526,Hotel Rialto,3,4.3,231,#169 of 521 hotels in Barcelona,148,487,$181,"C/ Ferran 40 - 42, 08002 Barcelona Spain",+34 933 18 52 12,41.382046,2.176431,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d231526-Reviews-Hotel_Rialto-Barcelona_Catalonia.html
231527,Hotel Suizo,3,4.1,628,#184 of 521 hotels in Barcelona,155,483,$177,"Plaza Del Ángel, 12, 08002 Barcelona Spain",+34 932 68 90 70,41.38386,2.17837,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d231527-Reviews-Hotel_Suizo-Barcelona_Catalonia.html
231528,ILUNION Bel Art,4,4.1,544,#200 of 521 hotels in Barcelona,149,402,,"Calle Lepanto 406, 08025 Barcelona Spain",+34 934 33 54 40,41.410164,2.169489,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d231528-Reviews-ILUNION_Bel_Art-Barcelona_Catalonia.html
231529,Tres Torres Atiram Hotel,3,4.1,688,#30 of 521 hotels in Barcelona,124,297,$112,"Calle Calatrava, 32, 08017 Barcelona Spain",+34 934 17 73 00,41.399887,2.130179,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d231529-Reviews-Tres_Torres_Atiram_Hotel-Barcelona_Catalonia.html
231531,Hotel Zenit Barcelona,4,3.8,618,#326 of 521 hotels in Barcelona,131,449,,"C/ Santalo 8, 08021 Barcelona Spain",+34 932 41 18 00,41.39497,2.14695,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d231531-Reviews-Hotel_Zenit_Barcelona-Barcelona_Catalonia.html
232774,Hotel Roger De Lluria,4,4.5,997,#91 of 521 hotels in Barcelona,152,636,,"Calle Roger de Llúria, 28, 08010 Barcelona Spain",+34 933 43 60 80,41.39114,2.17185,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d232774-Reviews-Hotel_Roger_De_Lluria-Barcelona_Catalonia.html
232775,Exe Mitre,3,3.8,586,#343 of 521 hotels in Barcelona,109,363,,"Bertrán, 9-15, 08023 Barcelona Spain",+34 932 12 11 04,41.405025,2.140588,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d232775-Reviews-Exe_Mitre-Barcelona_Catalonia.html
232777,Grupotel Gravina,3,3.9,1373,#235 of 521 hotels in Barcelona,147,296,,"C/ Gravina, 12, 08001 Barcelona Spain",+34 933 01 68 68,41.385433,2.165842,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d232777-Reviews-Grupotel_Gravina-Barcelona_Catalonia.html
232778,Hotel Arc La Rambla,3,4.3,3774,#137 of 521 hotels in Barcelona,137,443,$180,"La Rambla, 19, 08002 Barcelona Spain",+34 933 01 97 98,41.378223,2.175595,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d232778-Reviews-Hotel_Arc_La_Rambla-Barcelona_Catalonia.html
232779,Moderno Hotel Bcn,3,3.6,1064,#378 of 521 hotels in Barcelona,113,388,$108,"C/ Hospital N 11 Boqueria Market, Las Ramblas, Barrio Gótico, Plaza Catalunya, 08001 Barcelona Spain",+34 933 01 42 24,41.381157,2.172872,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d232779-Reviews-Moderno_Hotel_Bcn-Barcelona_Catalonia.html
232780,Hotel Turin Barcelona,3,4.2,1246,#199 of 521 hotels in Barcelona,162,409,,"Pintor Fortuny 9 Ciutat Vella, 08001 Barcelona Spain",+34 933 02 48 12,41.383053,2.170088,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d232780-Reviews-Hotel_Turin_Barcelona-Barcelona_Catalonia.html
232781,Hotel Europark,3,4.6,5693,#74 of 521 hotels in Barcelona,151,412,$133,"Arago 323-325, 08009 Barcelona Spain",+34 934 57 92 05,41.396236,2.170033,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d232781-Reviews-Hotel_Europark-Barcelona_Catalonia.html
232782,Hotel Lleo,3,4,1728,#255 of 521 hotels in Barcelona,133,348,$123,"Carrer de Pelai, 22, 08001 Barcelona Spain",+34 933 18 13 12,41.38565,2.166467,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d232782-Reviews-Hotel_Lleo-Barcelona_Catalonia.html
232783,Hotel Santa Marta,2,4.2,616,#172 of 521 hotels in Barcelona,138,541,,"Carrer del General Castaños, 14, 08003 Barcelona Spain",+34 933 19 44 27,41.383675,2.185172,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d232783-Reviews-Hotel_Santa_Marta-Barcelona_Catalonia.html
232785,Hotel Alguer Camp Nou,2,3.3,148,#421 of 521 hotels in Barcelona,82,223,,"Passatge Pere Rodriguez 20, 08028 Barcelona Spain",+34 936 81 73 44,41.37702,2.117898,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d232785-Reviews-Hotel_Alguer_Camp_Nou-Barcelona_Catalonia.html
232786,Hotel Viladomat,3,3.7,906,#385 of 521 hotels in Barcelona,104,411,$176,"Viladomat, 197, 08015 Barcelona Spain",+34 932 29 65 65,41.383705,2.15162,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d232786-Reviews-Hotel_Viladomat-Barcelona_Catalonia.html
232787,Onix Fira,3,3.4,870,#384 of 521 hotels in Barcelona,116,483,,"C/ Llanca 30, 08015 Barcelona Spain",+34 934 26 00 87,41.377018,2.149784,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d232787-Reviews-Onix_Fira-Barcelona_Catalonia.html
232788,Nouvel Hotel,3,3.9,1496,#299 of 521 hotels in Barcelona,137,464,$153,"Carrer de Santa Ana, 18, 08002 Barcelona Spain",+34 933 01 82 74,41.385323,2.1716,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d232788-Reviews-Nouvel_Hotel-Barcelona_Catalonia.html
232789,Hotel Gotico,4,4,484,#283 of 521 hotels in Barcelona,160,606,$172,"Jaime I, 14, 08002 Barcelona Spain",+34 933 15 22 11,41.38346,2.178156,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d232789-Reviews-Hotel_Gotico-Barcelona_Catalonia.html
232791,NH Barcelona Eixample,3,4,1407,#277 of 521 hotels in Barcelona,155,376,$153,"Calle València, 105-107, 08011 Barcelona Spain",+34 933 23 62 15,41.38613,2.154211,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d232791-Reviews-NH_Barcelona_Eixample-Barcelona_Catalonia.html
232792,Pol & Grace Hotel,4,4.4,1675,#128 of 521 hotels in Barcelona,118,352,$126,"Carrer Guillermo Tell, 49, 08006 Barcelona Spain",+34 934 15 40 00,41.401775,2.147743,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d232792-Reviews-Pol_Grace_Hotel-Barcelona_Catalonia.html
234397,H10 Catalunya Plaza,3,4.5,1288,#77 of 521 hotels in Barcelona,188,574,$250,"Plaça Catalunya 7, 08002 Barcelona Spain",+34 933 17 71 71,41.38696,2.168527,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d234397-Reviews-H10_Catalunya_Plaza-Barcelona_Catalonia.html
234566,Barcelona Century Hotel,3,3.9,688,#268 of 521 hotels in Barcelona,124,458,,"València, 154, 08011 Barcelona Spain",+34 934 53 44 00,41.38624,2.154763,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d234566-Reviews-Barcelona_Century_Hotel-Barcelona_Catalonia.html
234568,Flor Parks Hotel,3.5,4,604,#244 of 521 hotels in Barcelona,131,505,,"La Rambla, 70, 08002 Barcelona Spain",+34 933 42 97 60,41.38085,2.17397,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d234568-Reviews-Flor_Parks_Hotel-Barcelona_Catalonia.html
234569,Gran Hotel Barcino,4,3.8,176,#376 of 521 hotels in Barcelona,169,477,,"Calle Jaume I, 6, 08002 Barcelona Spain",+34 933 02 20 12,41.38314,2.177815,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d234569-Reviews-Gran_Hotel_Barcino-Barcelona_Catalonia.html
234570,Bonanova Park,2,3.6,313,#393 of 521 hotels in Barcelona,113,232,,"Capità Arenas, 51, 08034 Barcelona Spain",+34 932 04 09 00,41.393044,2.124762,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d234570-Reviews-Bonanova_Park-Barcelona_Catalonia.html
234572,U232 Hotel,4,4.5,4029,#139 of 521 hotels in Barcelona,132,517,$108,"Comte d'Urgell 232, 08036 Barcelona Spain",+34 933 22 41 53,41.389725,2.148989,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d234572-Reviews-U232_Hotel-Barcelona_Catalonia.html
234573,Hotel Sant Agusti,3,3.7,1252,#339 of 521 hotels in Barcelona,130,437,$169,"Placa Sant Agusti 3, 08001 Barcelona Spain",+34 933 18 16 58,41.380653,2.171481,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d234573-Reviews-Hotel_Sant_Agusti-Barcelona_Catalonia.html
234574,Exe Laietana Palace,4,4.8,8,#408 of 521 hotels in Barcelona,167,452,,"Via Laietana, 17, 08003 Barcelona Spain",+34 932 68 79 40,41.383404,2.179358,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d234574-Reviews-Exe_Laietana_Palace-Barcelona_Catalonia.html
234578,Park Hotel Barcelona,3,4,888,#250 of 521 hotels in Barcelona,127,452,$142,"Av Marques De L'Argentera 11, 08003 Barcelona Spain",+34 933 19 60 00,41.38425,2.184348,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d234578-Reviews-Park_Hotel_Barcelona-Barcelona_Catalonia.html
234849,Aparthotel Silver,3,4.4,1249,#95 of 521 hotels in Barcelona,152,260,$140,"Breton de los Herreros, 26, 08012 Barcelona Spain",+34 932 18 91 00,41.40209,2.151142,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d234849-Reviews-Aparthotel_Silver-Barcelona_Catalonia.html
236190,Hotel Acta Antibes,2,4.3,2211,#162 of 521 hotels in Barcelona,109,292,,"C/ Diputacio, 394, 08013 Barcelona Spain",+34 932 32 62 11,41.39849,2.178029,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d236190-Reviews-Hotel_Acta_Antibes-Barcelona_Catalonia.html
236194,Hotel Catalonia Park Güell,3,3.5,1453,#364 of 521 hotels in Barcelona,108,306,$153,"Passeig de la Mare de Deu del Coll, 10, 08023 Barcelona Spain",+34 932 19 12 04,41.41435,2.14482,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d236194-Reviews-Hotel_Catalonia_Park_Guell-Barcelona_Catalonia.html
236195,Hotel Sansi Pedralbes,4,4.2,254,#319 of 521 hotels in Barcelona,364,890,,"Av. Pearson 1 - 3 Pedralbes, 08034 Barcelona Spain",+34 932 06 38 80,41.393574,2.111772,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d236195-Reviews-Hotel_Sansi_Pedralbes-Barcelona_Catalonia.html
236198,Hotel Continental Barcelona,3,4,1401,#257 of 521 hotels in Barcelona,148,385,$229,"La Rambla 138, 08002 Barcelona Spain",+34 933 01 25 70,41.385082,2.170642,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d236198-Reviews-Hotel_Continental_Barcelona-Barcelona_Catalonia.html
236209,El Jardi,2,3.9,942,#284 of 521 hotels in Barcelona,115,325,,"Placa Sant Josep Oriol 1, 08002 Barcelona Spain",+34 933 01 59 00,41.382534,2.173947,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d236209-Reviews-El_Jardi-Barcelona_Catalonia.html
237153,Hotel Peninsular,1,3.2,972,#429 of 521 hotels in Barcelona,126,218,$133,"Carrer de Sant Pau 34, 08001 Barcelona Spain",+34 933 02 31 38,41.379597,2.172501,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d237153-Reviews-Hotel_Peninsular-Barcelona_Catalonia.html
237154,Vilana Hotel,4,3.7,163,#410 of 521 hotels in Barcelona,108,396,,"Carrer Vilana 7 5 Sarrià-Sant Gervasi, 08017 Barcelona Spain",+34 934 34 03 63,41.40493,2.128665,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d237154-Reviews-Vilana_Hotel-Barcelona_Catalonia.html
237156,Guitart Grand Passage,4,3.9,325,#349 of 521 hotels in Barcelona,139,898,,"Calle Muntaner, 212, 08036 Barcelona Spain",+34 932 01 03 06,41.393578,2.150489,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d237156-Reviews-Guitart_Grand_Passage-Barcelona_Catalonia.html
237157,Hotel Gaudi,3,4.1,2018,#213 of 521 hotels in Barcelona,139,400,$135,"Carrer Nou de la Rambla 12, 08001 Barcelona Spain",+34 933 17 90 32,41.37899,2.174006,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d237157-Reviews-Hotel_Gaudi-Barcelona_Catalonia.html
237158,Hotel Cuatro Naciones,2,4.1,1428,#160 of 521 hotels in Barcelona,138,240,$130,"La Rambla 40, 08002 Barcelona Spain",+34 933 17 36 24,41.37922,2.175244,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d237158-Reviews-Hotel_Cuatro_Naciones-Barcelona_Catalonia.html
237159,Hotel Ilunion Almirante,4,3.2,1254,#372 of 521 hotels in Barcelona,138,541,,"C/ Vía Laietana, 42, 08003 Barcelona Spain",+34 932 68 30 20,41.38603,2.176132,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d237159-Reviews-Hotel_Ilunion_Almirante-Barcelona_Catalonia.html
237160,Hotel Oasis,2,3.8,1548,#246 of 521 hotels in Barcelona,107,351,$160,"Pla de Palau 17, 08003 Barcelona Spain",+34 933 19 43 96,41.382774,2.18472,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d237160-Reviews-Hotel_Oasis-Barcelona_Catalonia.html
238716,Kabul Party Hostel,1,3.8,1154,#74 of 888 Specialty lodging in Barcelona,81,254,$85,"Plaza Real 17, 08002 Barcelona Spain",+34 933 18 51 90,41.379726,2.175315,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d238716-Reviews-Kabul_Party_Hostel-Barcelona_Catalonia.html
238718,Hotel Ramblas Internacional,3,3.4,852,#412 of 521 hotels in Barcelona,113,494,$155,"La Rambla 78-80, 08002 Barcelona Spain",+34 933 02 25 66,41.38109,2.173599,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d238718-Reviews-Hotel_Ramblas_Internacional-Barcelona_Catalonia.html
238721,Bonanova,3,4.1,170,#359 of 521 hotels in Barcelona,119,316,,"Carrer del Bisbe Sivilla, 7, 08022 Barcelona Spain",+34 932 53 15 63,41.405502,2.136113,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d238721-Reviews-Bonanova-Barcelona_Catalonia.html
238722,Acacia Suite,4,4.4,353,#214 of 521 hotels in Barcelona,147,450,,"Comte d'Urgell, 194, 08036 Barcelona Spain",+34 934 54 07 37,41.3878,2.1511,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d238722-Reviews-Acacia_Suite-Barcelona_Catalonia.html
238725,Hostal Girona,2,4,501,#35 of 313 B&Bs / Inns in Barcelona,124,391,,"C/ Girona 24, 08010 Barcelona Spain",+34 932 65 02 59,41.39196,2.175167,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d238725-Reviews-Hostal_Girona-Barcelona_Catalonia.html
238726,Hostal La Terrassa,1,3.7,448,#96 of 888 Specialty lodging in Barcelona,106,227,,"Junta de Comerc 11, 08001 Barcelona Spain",+34 933 02 51 74,41.38008,2.171452,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d238726-Reviews-Hostal_La_Terrassa-Barcelona_Catalonia.html
238728,Hostal Orleans,2,4.1,619,#30 of 313 B&Bs / Inns in Barcelona,115,335,,"Avda Marques de Argentera, 13, 08003 Barcelona Spain",+34 933 19 73 82,41.384327,2.184351,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d238728-Reviews-Hostal_Orleans-Barcelona_Catalonia.html
238738,Hostal Rembrandt,2,2.6,269,#863 of 888 Specialty lodging in Barcelona,,,,"Puertaferrisa, 23 Junto Ramblas, 08002 Barcelona Spain",+34 93 318 10,41.3838,2.17354,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d238738-Reviews-Hostal_Rembrandt-Barcelona_Catalonia.html
238739,Hostal Eixample,2,3.9,110,#170 of 888 Specialty lodging in Barcelona,119,198,,"c/ Ausias Marc, 19 1r. 2a, 08010 Barcelona Spain",+34 933 02 19 89,41.39079,2.17472,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d238739-Reviews-Hostal_Eixample-Barcelona_Catalonia.html
238745,Hostal Ramos,2,3.5,344,#156 of 888 Specialty lodging in Barcelona,90,218,,"Street Hospital, 36, 08001 Barcelona Spain",+34 933 02 07 23,41.380867,2.171671,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d238745-Reviews-Hostal_Ramos-Barcelona_Catalonia.html
238747,Hostal Oliva,,4.4,249,#33 of 313 B&Bs / Inns in Barcelona,124,307,,"Passeig de Gracia, 32, 08007 Barcelona Spain",+34 934 88 01 62,41.390858,2.16736,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d238747-Reviews-Hostal_Oliva-Barcelona_Catalonia.html
238748,Catalonia Albéniz,3,4.2,875,#142 of 521 hotels in Barcelona,123,404,,"C/ d'Aragó 591-593 Sant Martí, 08026 Barcelona Spain",+34 932 65 26 26,41.408146,2.185856,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d238748-Reviews-Catalonia_Albeniz-Barcelona_Catalonia.html
238750,Hotel Catalonia Roma,3,3.8,568,#265 of 521 hotels in Barcelona,132,353,,"Avenida De Roma, 31 L'Eixample, 08029 Barcelona Spain",+34 934 10 66 33,41.381893,2.145865,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d238750-Reviews-Hotel_Catalonia_Roma-Barcelona_Catalonia.html
239097,Hostal Levante,2,3.5,463,#135 of 888 Specialty lodging in Barcelona,93,288,,"Baixada de Sant Miguel, 2, 08002 Barcelona Spain",+34 933 17 95 65,41.381348,2.176584,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d239097-Reviews-Hostal_Levante-Barcelona_Catalonia.html
239158,Ronda House,3,3.1,889,#386 of 521 hotels in Barcelona,134,338,,"Carrer de Sant Erasme 19 Ciutat Vella, 08001 Barcelona Spain",+34 933 29 00 04,41.381245,2.164035,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d239158-Reviews-Ronda_House-Barcelona_Catalonia.html
239522,Aparthotel Bertran,3,4.1,321,#316 of 521 hotels in Barcelona,122,372,,"C/ Bertran, 150, 08023 Barcelona Spain",+34 932 12 75 50,41.410374,2.139731,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d239522-Reviews-Aparthotel_Bertran-Barcelona_Catalonia.html
239524,Senator Barcelona Apartments,3,3.3,145,#445 of 521 hotels in Barcelona,109,322,,"Via Augusta 167 Zona Alta, 08021 Barcelona Spain",+34 932 01 14 05,41.398464,2.14264,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d239524-Reviews-Senator_Barcelona_Apartments-Barcelona_Catalonia.html
239528,Hostal Ciudad Condal,3,3.5,173,#248 of 888 Specialty lodging in Barcelona,135,439,,"Carrer Mallorca, 255 Entre Paseo de Gracia y, Rambla de Catalunya, 08008 Barcelona Spain",+34 932-15-10-40,41.393375,2.161792,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d239528-Reviews-Hostal_Ciudad_Condal-Barcelona_Catalonia.html
239529,Hostal Eden,2,2.9,217,#731 of 888 Specialty lodging in Barcelona,,,,"C/ Balmes 55, 08007 Barcelona Spain",+34 934 52 66 20,41.389606,2.162197,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d239529-Reviews-Hostal_Eden-Barcelona_Catalonia.html
239530,Fontanella Green House,3,4.2,224,#110 of 888 Specialty lodging in Barcelona,125,329,,"2, Via Laietana, 71, 08003 Barcelona Spain",+34 650 44 38 90,41.388145,2.173097,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d239530-Reviews-Fontanella_Green_House-Barcelona_Catalonia.html
239531,Hostal Goya,2.5,4.3,559,#19 of 313 B&Bs / Inns in Barcelona,132,395,,"Pau Claris, 74, 08010 Barcelona Spain",+34 933 02 25 65,41.38935,2.171612,BB,https://www.tripadvisor.com/Hotel_Review-g187497-d239531-Reviews-Hostal_Goya-Barcelona_Catalonia.html
239535,Hostal Noya,,3.3,49,#437 of 888 Specialty lodging in Barcelona,,,,"La Rambla 133 Rambla, 08001 Barcelona Spain",+34 933 01 48 31,41.38538,2.16997,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d239535-Reviews-Hostal_Noya-Barcelona_Catalonia.html
239537,Hotel Jaume I,1,2.8,366,#508 of 521 hotels in Barcelona,122,199,,"Carrer de Jaume I, 11 Gothic Quarter, 08002 Barcelona Spain",+34 932 69 30 74,41.3834,2.1778,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d239537-Reviews-Hotel_Jaume_I-Barcelona_Catalonia.html
239538,Hostal Sofia,,3.9,27,#325 of 888 Specialty lodging in Barcelona,,,,"Avda. de Roma 1-3, 08029 Barcelona Spain",+34 934 19 50 40,41.38093,2.14354,OTHER,https://www.tripadvisor.com/Hotel_Review-g187497-d239538-Reviews-Hostal_Sofia-Barcelona_Catalonia.html
239541,Eco Hostal Grau,2,4.4,813,#54 of 521 hotels in Barcelona,166,405,,"Calle Ramelleres 27 Raval, 08001 Barcelona Spain",+34 933 01 81 35,41.384686,2.168171,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d239541-Reviews-Eco_Hostal_Grau-Barcelona_Catalonia.html
239542,Hotel Cram,4,4.1,1177,#216 of 521 hotels in Barcelona,148,478,,"Aribau 54, 08011 Barcelona Spain",+34 932 16 77 00,41.388084,2.159951,HOTEL,https://www.tripadvisor.com/Hotel_Review-g187497-d239542-Reviews-Hotel_Cram-Barcelona_Catalonia.html
